row_index,question,llm_sql_first,llm_sql_runs_json,llm_answer_first,llm_assumptions_first,gt_status,gt_ms,gt_error,run1_status,run1_ms,run1_error,run2_status,run2_ms,run2_error,run3_status,run3_ms,run3_error,deterministic,pred_rows_last_run,results_equal_exact,rowcount_delta_pred_minus_gt,column_overlap_ratio,nct_precision,nct_recall,nct_f1,nct_jaccard,sql_token_jaccard_vs_gt
0,Show Melanoma trials that used ICI+Vaccine combinations.,/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;""]",LLM not configured.,,ok,14.834900008281693,,ok,7.421899994369596,,ok,3.02100001135841,,ok,5.134500010171905,,True,1,False,-1,0.0,,,,,0.14814814814814814
1,Show Melanoma trials with at least 2 prior lines of therapy that used combination treatment.,/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;""]",LLM not configured.,,ok,6.886300019687042,,ok,3.697200008900836,,ok,5.6637999950908124,,ok,3.3038000110536814,,True,1,False,-1,0.0,,,,,0.07142857142857142
2,List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,6.227599980775267,,ok,4.090999980689958,,ok,5.658899986883625,,ok,2.7871000056620687,,True,1,False,-9,0.0,,,,,0.06666666666666667
3,Show Ipilimumab combination trials in Melanoma with sample sizes.,/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;""]",LLM not configured.,,ok,4.074500000569969,,ok,3.325900004711002,,ok,4.65230000554584,,ok,2.9135000077076256,,True,1,False,-2,0.0,,,,,0.13793103448275862
4,"Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;""]",LLM not configured.,,ok,3.9289999986067414,,ok,2.4818999809212983,,ok,2.321499981917441,,ok,3.310899977805093,,True,1,False,-2,0.0,,,,,0.22857142857142856
5,"Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were the primary endpoints?","/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;""]",LLM not configured.,,ok,3.636800014646724,,ok,3.0316000047605485,,ok,4.268899996532127,,ok,2.4608999956399202,,True,1,False,-12,0.0,,,,,0.25
6,Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo?,/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;""]",LLM not configured.,,ok,4.828399978578091,,ok,2.7550999948289245,,ok,3.236699994886294,,ok,4.7119999944698066,,True,1,False,-8,0.0,,,,,0.25
7,"Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;""]",LLM not configured.,,ok,4.88340001902543,,ok,5.032499990193173,,ok,3.9991999801713973,,ok,4.027600021800026,,True,1,False,-1,0.0,,,,,0.2777777777777778
8,Which Small Cell Lung trials used Chemo as the control arm?,/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;""]",LLM not configured.,,ok,5.635099980281666,,ok,3.350899991346523,,ok,2.35580001026392,,ok,2.233100007288158,,True,1,False,-10,0.0,,,,,0.16666666666666666
9,Find Small Cell Lung trials with minimum follow‑up and show months by arm.,/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;""]",LLM not configured.,,ok,3.621400013798848,,ok,2.6390000130049884,,ok,2.2844999912194908,,ok,2.375899988692254,,True,1,False,-2,0.0,,,,,0.1875
