row_index,question,llm_sql_first,llm_sql_runs_json,llm_answer_first,llm_assumptions_first,gt_status,gt_ms,gt_error,run1_status,run1_ms,run1_error,run2_status,run2_ms,run2_error,run3_status,run3_ms,run3_error,deterministic,pred_rows_last_run,results_equal_exact,rowcount_delta_pred_minus_gt,column_overlap_ratio,nct_precision,nct_recall,nct_f1,nct_jaccard,sql_token_jaccard_vs_gt
0,Show Melanoma trials that used ICI+Vaccine combinations.,/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;""]",LLM not configured.,,ok,13.819799991324544,,ok,12.458099983632565,,ok,5.8197999896947294,,ok,3.9391999889630824,,True,1,False,-1,0.0,,,,,0.14814814814814814
1,Show Melanoma trials with at least 2 prior lines of therapy that used combination treatment.,/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;""]",LLM not configured.,,ok,5.466700007673353,,ok,5.19739999435842,,ok,3.7853999820072204,,ok,4.7116999921854585,,True,1,False,-1,0.0,,,,,0.07142857142857142
2,List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,4.913899989333004,,ok,5.247499997494742,,ok,2.9122999985702336,,ok,5.831999995280057,,True,1,False,-9,0.0,,,,,0.06666666666666667
3,Show Ipilimumab combination trials in Melanoma with sample sizes.,/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;""]",LLM not configured.,,ok,3.8862999936100096,,ok,3.8244999886956066,,ok,3.20619999547489,,ok,4.746899998281151,,True,1,False,-2,0.0,,,,,0.13793103448275862
4,"Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;""]",LLM not configured.,,ok,4.600499989464879,,ok,4.750399995828047,,ok,2.671599999302998,,ok,3.240200021537021,,True,1,False,-2,0.0,,,,,0.22857142857142856
5,"Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were the primary endpoints?","/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;""]",LLM not configured.,,ok,5.154300015419722,,ok,3.105300012975931,,ok,3.3432999916840345,,ok,3.257000003941357,,True,1,False,-12,0.0,,,,,0.25
6,Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo?,/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;""]",LLM not configured.,,ok,6.047000002581626,,ok,4.08930002595298,,ok,4.533900006208569,,ok,4.245100019033998,,True,1,False,-8,0.0,,,,,0.25
7,"Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;""]",LLM not configured.,,ok,5.771399999503046,,ok,3.8434999878518283,,ok,3.7105999945197254,,ok,3.9511000213678926,,True,1,False,-1,0.0,,,,,0.2777777777777778
8,Which Small Cell Lung trials used Chemo as the control arm?,/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;""]",LLM not configured.,,ok,5.760200001532212,,ok,3.8769000093452632,,ok,3.9969999925233424,,ok,2.5862999900709838,,True,1,False,-10,0.0,,,,,0.16666666666666666
9,Find Small Cell Lung trials with minimum follow‑up and show months by arm.,/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;""]",LLM not configured.,,ok,8.305399998789653,,ok,3.3032000064849854,,ok,6.76950000342913,,ok,2.8298999823164195,,True,1,False,-2,0.0,,,,,0.1875
