row_index,question,llm_sql_first,llm_sql_runs_json,llm_answer_first,llm_assumptions_first,gt_status,gt_ms,gt_error,run1_status,run1_ms,run1_error,run2_status,run2_ms,run2_error,run3_status,run3_ms,run3_error,deterministic,pred_rows_last_run,results_equal_exact,rowcount_delta_pred_minus_gt,column_overlap_ratio,nct_precision,nct_recall,nct_f1,nct_jaccard,sql_token_jaccard_vs_gt
0,Show Melanoma trials that used ICI+Vaccine combinations.,/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials that used ICI+Vaccine combinations. */ SELECT 1;""]",LLM not configured.,,ok,16.130599979078397,,ok,21.502300020074472,,ok,4.301300010411069,,ok,2.9973000055179,,True,1,False,-1,0.0,,,,,0.14814814814814814
1,Show Melanoma trials with at least 2 prior lines of therapy that used combination treatment.,/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Melanoma trials with at least 2 prior lines of therapy that used combinatio */ SELECT 1;""]",LLM not configured.,,ok,8.11759999487549,,ok,3.7804000021424145,,ok,3.962999995565042,,ok,2.6103999989572912,,True,1,False,-1,0.0,,,,,0.07142857142857142
2,List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion.,/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;,"[""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;"", ""/* LLM disabled: placeholder for: List Melanoma trials requiring a biomarker other than PD‑L1 for inclusion. */ SELECT 1;""]",LLM not configured.,,ok,6.118099990999326,,ok,4.3258999940007925,,ok,3.417300002183765,,ok,3.6094999813940376,,True,1,False,-9,0.0,,,,,0.06666666666666667
3,Show Ipilimumab combination trials in Melanoma with sample sizes.,/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Show Ipilimumab combination trials in Melanoma with sample sizes. */ SELECT 1;""]",LLM not configured.,,ok,5.420200002845377,,ok,3.0955999973230064,,ok,3.247000015107915,,ok,3.3152000105474144,,True,1,False,-2,0.0,,,,,0.13793103448275862
4,"Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 3 CTLA-4 combination trials in Melanoma should I review, and what we */ SELECT 1;""]",LLM not configured.,,ok,4.485799989197403,,ok,3.225899999961257,,ok,3.2393000146839768,,ok,3.2304999767802656,,True,1,False,-2,0.0,,,,,0.22857142857142856
5,"Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were the primary endpoints?","/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung studies tested ICI+Chemo combinations, and what were t */ SELECT 1;""]",LLM not configured.,,ok,4.82560001546517,,ok,3.8417000032495707,,ok,2.4646999954711646,,ok,4.648700007237494,,True,1,False,-12,0.0,,,,,0.25
6,Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo?,/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Non-Small Cell Lung phase 2 trials compared ICI to Chemo? */ SELECT 1;""]",LLM not configured.,,ok,5.868500011274591,,ok,4.738299991004169,,ok,2.9955999925732613,,ok,5.376399989472702,,True,1,False,-8,0.0,,,,,0.25
7,"Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review, and what were their regimens?","/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;","[""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Phase 2 CTLA-4 combination trials in Non-Small Cell Lung should I review,  */ SELECT 1;""]",LLM not configured.,,ok,6.179399992106482,,ok,3.6546000046655536,,ok,3.2725000055506825,,ok,3.5000000207219273,,True,1,False,-1,0.0,,,,,0.2777777777777778
8,Which Small Cell Lung trials used Chemo as the control arm?,/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;,"[""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;"", ""/* LLM disabled: placeholder for: Which Small Cell Lung trials used Chemo as the control arm? */ SELECT 1;""]",LLM not configured.,,ok,4.611500015016645,,ok,2.523999981349334,,ok,4.113500006496906,,ok,2.5550999853294343,,True,1,False,-10,0.0,,,,,0.16666666666666666
9,Find Small Cell Lung trials with minimum follow‑up and show months by arm.,/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;,"[""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;"", ""/* LLM disabled: placeholder for: Find Small Cell Lung trials with minimum follow‑up and show months by arm. */ SELECT 1;""]",LLM not configured.,,ok,3.775699995458126,,ok,2.564499998698011,,ok,2.5369000213686377,,ok,3.910400002496317,,True,1,False,-2,0.0,,,,,0.1875
